userId,unique_friend_count
54176,9
54368,9
54372,9
54836,9
55220,9
56487,9
56654,9
57474,9
57633,9
57716,9
57882,9
57883,9
58211,9
58346,9
58479,9
58505,9
59103,9
59306,9
59497,9
60019,9
60657,9
60999,9
61687,9
61850,9
62726,9
62930,9
63919,9
63957,9
64231,9
64512,9
64679,9
64822,9
65026,9
65580,9
65669,9
65858,9
66904,9
66907,9
67306,9
67357,9
68402,9
68464,9
70017,9
70558,9
70956,9
71404,9
71444,9
71803,9
72268,9
72274,9
72723,9
72792,9
72971,9
73067,9
73345,9
73607,9
73783,9
74165,9
74817,9
74875,9
75146,9
77073,9
77175,9
78663,9
79065,9
79443,9
80056,9
80450,9
80541,9
80550,9
80837,9
80895,9
80904,9
81039,9
81375,9
81475,9
81841,9
81896,9
82382,9
82477,9
82929,9
82974,9
83036,9
83433,9
83657,9
83678,9
84111,9
85012,9
86597,9
86687,9
86972,9
87548,9
88809,9
89442,9
90276,9
90527,9
90679,9
90743,9
90774,9
91184,9
91289,9
91472,9
92013,9
92389,9
92846,9
92881,9
93088,9
94300,9
95203,9
95403,9
95548,9
96479,9
96804,9
96838,9
97059,9
97249,9
97343,9
97578,9
97594,9
98228,9
98340,9
98381,9
98423,9
99208,9
99455,9
100331,9
100439,9
100709,9
101823,9
104250,9
105362,9
105531,9
105886,9
106496,9
106734,9
107334,9
107628,9
107684,9
107798,9
107896,9
108060,9
108231,9
108995,9
109668,9
109950,9
110126,9
110201,9
111180,9
111188,9
111445,9
112180,9
113192,9
113284,9
113447,9
113895,9
114027,9
114859,9
115164,9
115574,9
116108,9
116762,9
116771,9
116941,9
117381,9
117446,9
117986,9
118302,9
118675,9
118676,9
119281,9
120162,9
121212,9
121541,9
121631,9
121665,9
122481,9
122910,9
123536,9
123678,9
123788,9
124047,9
124548,9
125953,9
125968,9
126205,9
126781,9
127070,9
127244,9
127688,9
127720,9
127921,9
128000,9
128307,9
128754,9
128840,9
129949,9
129952,9
130233,9
130603,9
130669,9
131664,9
132025,9
132245,9
133016,9
133913,9
134254,9
134316,9
134790,9
135962,9
137064,9
137198,9
137255,9
138194,9
139361,9
140648,9
142439,9
142644,9
142859,9
142951,9
144512,9
145693,9
145701,9
145713,9
146232,9
146825,9
147391,9
149214,9
149383,9
149934,9
150015,9
150573,9
150613,9
150651,9
151346,9
151365,9
151387,9
152132,9
152211,9
152611,9
152788,9
152948,9
153094,9
154027,9
154144,9
154394,9
154772,9
154778,9
155258,9
155585,9
155788,9
155866,9
155908,9
156006,9
156964,9
157117,9
157321,9
157715,9
159174,9
159446,9
160412,9
160963,9
161021,9
161999,9
163772,9
165038,9
165328,9
165450,9
166000,9
166443,9
166880,9
167785,9
167922,9
169460,9
170077,9
170429,9
171859,9
171924,9
174816,9
174862,9
176296,9
176732,9
177558,9
177940,9
177982,9
179483,9
180053,9
181218,9
181912,9
182322,9
183974,9
184489,9
184743,9
184780,9
185254,9
185401,9
185410,9
185521,9
185782,9
186383,9
188043,9
189040,9
189256,9
189522,9
189916,9
190618,9
190744,9
192287,9
192656,9
193491,9
194928,9
195276,9
195705,9
196389,9
196808,9
197076,9
197113,9
197150,9
197378,9
198875,9
199788,9
199946,9
200023,9
200338,9
200467,9
200584,9
201075,9
201586,9
201810,9
202231,9
202349,9
205887,9
205962,9
206154,9
206486,9
207691,9
208433,9
210139,9
210227,9
211396,9
211444,9
212371,9
212666,9
213571,9
214811,9
214873,9
217274,9
217286,9
217700,9
217973,9
217997,9
218111,9
218981,9
219407,9
219560,9
221121,9
222632,9
222943,9
222975,9
224211,9
225221,9
225490,9
225698,9
226608,9
226746,9
226912,9
227196,9
229162,9
229347,9
229438,9
229539,9
229689,9
230876,9
231052,9
231932,9
232879,9
233049,9
233276,9
236420,9
237109,9
237513,9
237524,9
237576,9
237724,9
238023,9
238164,9
238166,9
238350,9
238548,9
239475,9
239836,9
240115,9
240379,9
240531,9
241967,9
243764,9
244293,9
244823,9
245174,9
245269,9
246329,9
247063,9
247510,9
247562,9
248394,9
250045,9
250158,9
250594,9
250674,9
251674,9
252175,9
252270,9
252704,9
253208,9
253805,9
254103,9
255081,9
255745,9
256977,9
258476,9
259379,9
259929,9
260363,9
260990,9
261123,9
261335,9
263153,9
264871,9
265220,9
266260,9
266272,9
268016,9
268160,9
268821,9
269011,9
269917,9
269957,9
271127,9
271609,9
271682,9
271768,9
271879,9
272744,9
273161,9
274410,9
275282,9
276776,9
276815,9
277386,9
279345,9
279396,9
280323,9
280599,9
281817,9
282599,9
283497,9
283564,9
285714,9
285779,9
286283,9
286705,9
286759,9
288255,9
288261,9
288514,9
289186,9
290499,9
290527,9
290769,9
291095,9
291500,9
292031,9
292332,9
293320,9
293358,9
293665,9
293934,9
294314,9
294424,9
294510,9
294774,9
294824,9
295735,9
298351,9
298806,9
298821,9
299151,9
299718,9
299721,9
300939,9
302495,9
303295,9
304242,9
305452,9
305618,9
305948,9
306003,9
306362,9
306497,9
307642,9
307938,9
308063,9
308574,9
308710,9
308973,9
309740,9
310642,9
310989,9
311632,9
311991,9
313062,9
313525,9
315170,9
316405,9
317214,9
319852,9
320240,9
320338,9
320660,9
320812,9
321045,9
321064,9
322029,9
322260,9
322321,9
323063,9
324067,9
324282,9
325220,9
325294,9
325907,9
326258,9
326371,9
326611,9
328908,9
328924,9
329003,9
329245,9
329251,9
330028,9
330122,9
330945,9
331139,9
333282,9
333443,9
333873,9
334142,9
334654,9
334698,9
334894,9
335034,9
335764,9
336796,9
336862,9
337198,9
337283,9
338402,9
338967,9
339353,9
339588,9
340412,9
341736,9
343265,9
343339,9
344174,9
344397,9
344838,9
345310,9
346201,9
346675,9
346832,9
346873,9
347399,9
348062,9
349711,9
349980,9
350279,9
350956,9
351137,9
351340,9
352143,9
352683,9
353186,9
353372,9
353769,9
354935,9
355080,9
355219,9
355351,9
355376,9
357879,9
357910,9
358487,9
358576,9
360913,9
361058,9
361215,9
361612,9
361825,9
362146,9
363389,9
363731,9
363748,9
364473,9
365588,9
365705,9
365747,9
366085,9
366429,9
366607,9
367485,9
367833,9
367996,9
368649,9
369723,9
369839,9
370340,9
370816,9
371495,9
371572,9
371574,9
372237,9
372371,9
372691,9
372726,9
373213,9
373605,9
373683,9
374779,9
374847,9
375254,9
375277,9
375692,9
375759,9
375949,9
376391,9
377951,9
378550,9
378561,9
378915,9
378972,9
379285,9
380752,9
382415,9
383240,9
384113,9
384243,9
384607,9
384814,9
385238,9
385992,9
386640,9
387327,9
387792,9
388489,9
390145,9
390885,9
391655,9
391775,9
392332,9
392634,9
393410,9
393456,9
394265,9
394460,9
394804,9
395333,9
395337,9
396242,9
396506,9
396532,9
397566,9
398503,9
398825,9
399720,9
399881,9
400588,9
401115,9
401830,9
401976,9
403283,9
404660,9
405694,9
405708,9
405829,9
406147,9
407253,9
407812,9
408153,9
408915,9
409219,9
409320,9
409434,9
410560,9
411175,9
412339,9
413007,9
413777,9
414279,9
414703,9
415010,9
416202,9
416483,9
416515,9
417301,9
417623,9
418404,9
418576,9
418595,9
418622,9
420243,9
421504,9
421797,9
422645,9
423025,9
423163,9
423307,9
423506,9
425108,9
425589,9
426269,9
426523,9
426730,9
426990,9
427488,9
427698,9
428204,9
429537,9
429775,9
430766,9
430868,9
430880,9
431503,9
431787,9
431808,9
432081,9
433073,9
433799,9
434481,9
435179,9
435888,9
437514,9
437598,9
437692,9
437839,9
438658,9
439208,9
439769,9
441112,9
441132,9
441136,9
441638,9
443212,9
443540,9
443620,9
443780,9
443805,9
444258,9
444560,9
444693,9
446600,9
446652,9
448792,9
448957,9
448977,9
451288,9
452611,9
454053,9
454077,9
454432,9
455551,9
455866,9
457023,9
457767,9
459278,9
459887,9
460220,9
460275,9
460738,9
460962,9
461664,9
461916,9
462197,9
462556,9
463084,9
465845,9
466288,9
466533,9
466985,9
467180,9
468722,9
469324,9
469390,9
469994,9
470073,9
470924,9
473396,9
475097,9
475228,9
476005,9
476069,9
476978,9
477335,9
477405,9
478773,9
479033,9
479077,9
479422,9
479544,9
479953,9
480586,9
481817,9
482163,9
482633,9
483613,9
483878,9
484102,9
484754,9
485359,9
485642,9
487349,9
487721,9
489330,9
489505,9
489611,9
490180,9
491732,9
491928,9
492053,9
492173,9
493460,9
494853,9
495211,9
495496,9
496065,9
496515,9
496525,9
496759,9
496961,9
497562,9
499825,9
500195,9
500515,9
501206,9
501713,9
502098,9
502662,9
502708,9
502741,9
503530,9
504158,9
504688,9
505591,9
506617,9
506910,9
507921,9
508957,9
509910,9
510313,9
510545,9
511001,9
511073,9
512960,9
513236,9
513426,9
514125,9
514222,9
514518,9
515048,9
516063,9
516663,9
518440,9
518625,9
518935,9
519196,9
520877,9
520925,9
522056,9
522231,9
522381,9
523317,9
523388,9
523726,9
523954,9
524877,9
525385,9
525572,9
526327,9
527129,9
527943,9
528147,9
530570,9
531409,9
531626,9
532050,9
532633,9
532777,9
533027,9
533305,9
533717,9
534084,9
534142,9
535701,9
536022,9
536084,9
536103,9
536253,9
536455,9
536575,9
536961,9
537009,9
539355,9
539611,9
539969,9
540104,9
540949,9
541984,9
542458,9
542544,9
544151,9
544367,9
544512,9
545060,9
545414,9
545993,9
548111,9
548335,9
548932,9
550025,9
550077,9
551302,9
551330,9
552090,9
552940,9
552983,9
553010,9
553244,9
554674,9
554952,9
555240,9
555784,9
556177,9
556242,9
556388,9
558034,9
558127,9
558543,9
559202,9
559316,9
559323,9
563067,9
564146,9
565445,9
566740,9
566751,9
567760,9
567922,9
568151,9
568655,9
569638,9
569968,9
570417,9
570462,9
571342,9
571779,9
572230,9
572593,9
573135,9
573410,9
573882,9
574387,9
575242,9
575508,9
576471,9
576752,9
577551,9
578308,9
578646,9
578754,9
578938,9
579440,9
579448,9
580355,9
581039,9
581045,9
581597,9
582273,9
584675,9
585205,9
586346,9
586874,9
587479,9
588007,9
589409,9
590304,9
591015,9
591731,9
591778,9
592609,9
592799,9
594096,9
595315,9
595827,9
596062,9
596712,9
599217,9
599395,9
600573,9
601332,9
602463,9
602824,9
604992,9
605351,9
605381,9
605587,9
606767,9
606848,9
609376,9
609516,9
609994,9
610213,9
610868,9
611693,9
612424,9
612752,9
612962,9
612989,9
614390,9
614456,9
614702,9
615093,9
615281,9
615326,9
617117,9
617749,9
617837,9
618227,9
618305,9
618405,9
618470,9
618551,9
618894,9
619843,9
620229,9
621945,9
622470,9
622572,9
622758,9
624068,9
624723,9
625655,9
625692,9
625709,9
625720,9
626358,9
626553,9
626831,9
628839,9
628860,9
629443,9
630182,9
633264,9
636342,9
637928,9
638200,9
638409,9
638772,9
639438,9
639536,9
640795,9
641433,9
641511,9
641797,9
643182,9
644934,9
645369,9
646638,9
647645,9
647949,9
648847,9
651659,9
653033,9
655897,9
655901,9
656042,9
656314,9
656928,9
657033,9
657234,9
657378,9
657950,9
658319,9
659325,9
660293,9
660318,9
660610,9
660726,9
663612,9
664123,9
664361,9
664650,9
664722,9
665672,9
666085,9
668375,9
669159,9
669740,9
670397,9
670596,9
670731,9
670805,9
672176,9
672253,9
672273,9
672751,9
672771,9
674104,9
676399,9
676690,9
676716,9
677156,9
677703,9
678743,9
678836,9
678867,9
679672,9
680327,9
680556,9
681030,9
681107,9
681182,9
681480,9
682106,9
682186,9
682467,9
682771,9
683915,9
684604,9
685067,9
686721,9
688518,9
688838,9
690383,9
691113,9
691175,9
691369,9
691827,9
692941,9
693712,9
694261,9
695230,9
695552,9
695556,9
695832,9
696265,9
696562,9
697339,9
697878,9
698039,9
698340,9
698593,9
700105,9
700272,9
700286,9
700474,9
700723,9
701360,9
701743,9
702165,9
703744,9
703951,9
706203,9
708551,9
708993,9
710509,9
710833,9
711278,9
711743,9
712081,9
712446,9
713839,9
713844,9
714060,9
714343,9
714417,9
715572,9
716832,9
719035,9
720390,9
721010,9
721049,9
721352,9
723614,9
724275,9
724530,9
724621,9
725433,9
726081,9
728245,9
729114,9
729427,9
730975,9
731080,9
731912,9
732699,9
733272,9
733553,9
734559,9
735818,9
737140,9
737465,9
738503,9
738873,9
738886,9
740809,9
740862,9
741231,9
742750,9
743278,9
743431,9
744163,9
745695,9
747978,9
748640,9
748904,9
749880,9
750041,9
750559,9
752257,9
753481,9
755108,9
757587,9
758327,9
758336,9
761630,9
762277,9
762589,9
763108,9
763311,9
763318,9
763414,9
763513,9
763769,9
765900,9
766092,9
768020,9
768782,9
769328,9
769524,9
769706,9
770114,9
770203,9
770669,9
771467,9
771642,9
772895,9
773851,9
773917,9
775828,9
776276,9
776669,9
776810,9
778038,9
778506,9
778648,9
779173,9
779233,9
779283,9
780356,9
781137,9
781229,9
782064,9
782295,9
784112,9
784816,9
786155,9
787364,9
788824,9
789529,9
789696,9
790066,9
790102,9
790168,9
790623,9
790717,9
790797,9
791642,9
791854,9
793406,9
793468,9
793497,9
793700,9
794777,9
795551,9
796162,9
796280,9
796593,9
796612,9
798216,9
800284,9
800681,9
801017,9
801072,9
801315,9
802465,9
802468,9
803263,9
803568,9
803665,9
804258,9
804523,9
804636,9
804817,9
805748,9
805879,9
806310,9
806951,9
807073,9
807462,9
807865,9
809212,9
809993,9
810392,9
811735,9
811782,9
812291,9
812608,9
813007,9
814162,9
814170,9
814382,9
814608,9
815112,9
815756,9
816382,9
817319,9
818148,9
818783,9
819327,9
820663,9
820669,9
822121,9
822147,9
822669,9
823445,9
823626,9
823845,9
823991,9
824289,9
824627,9
825255,9
825866,9
826405,9
828212,9
828214,9
828771,9
829019,9
829197,9
829642,9
830372,9
831151,9
831284,9
832669,9
832745,9
834325,9
834347,9
835243,9
835275,9
836205,9
837313,9
838023,9
838671,9
839217,9
839599,9
841382,9
841802,9
842076,9
842735,9
842963,9
843462,9
844363,9
844938,9
845428,9
846553,9
847038,9
849117,9
850838,9
851176,9
851578,9
851647,9
851657,9
852602,9
853230,9
853342,9
853416,9
854050,9
854057,9
854298,9
856311,9
856572,9
857680,9
857984,9
858434,9
858509,9
858586,9
858855,9
859078,9
860082,9
860861,9
861518,9
862069,9
862308,9
864899,9
865956,9
867221,9
867267,9
870505,9
870587,9
870637,9
873950,9
874031,9
874109,9
874372,9
874973,9
875496,9
876246,9
876863,9
879942,9
880330,9
881041,9
881222,9
883588,9
883775,9
884095,9
884212,9
884287,9
884698,9
885660,9
885748,9
886837,9
887012,9
887360,9
887623,9
889327,9
889513,9
890083,9
890118,9
890386,9
890443,9
891484,9
892239,9
893132,9
893181,9
893228,9
893815,9
893926,9
893997,9
894784,9
894788,9
895756,9
896055,9
896188,9
897463,9
898017,9
899769,9
900200,9
900516,9
901279,9
902205,9
902568,9
902662,9
903435,9
904461,9
905789,9
906424,9
908392,9
908595,9
908876,9
909774,9
910508,9
910808,9
911566,9
912408,9
912787,9
913784,9
915097,9
916906,9
917996,9
918237,9
918500,9
919045,9
920347,9
921076,9
922487,9
922820,9
923594,9
923612,9
923747,9
924233,9
924436,9
926859,9
927214,9
927913,9
928425,9
929433,9
929502,9
929908,9
930447,9
931621,9
932051,9
932536,9
933983,9
935867,9
935962,9
936020,9
937946,9
940744,9
941912,9
942091,9
943159,9
944285,9
945206,9
945352,9
946890,9
947173,9
947374,9
947897,9
948128,9
948292,9
948612,9
951854,9
953192,9
953399,9
953573,9
954192,9
956394,9
956627,9
958077,9
958106,9
959864,9
960352,9
961126,9
961237,9
962010,9
964427,9
965071,9
965355,9
966957,9
968286,9
969735,9
970175,9
970202,9
970229,9
971985,9
972004,9
972733,9
975615,9
975787,9
975878,9
977496,9
977769,9
978195,9
978218,9
978985,9
979141,9
979301,9
980971,9
982005,9
982382,9
984735,9
986399,9
986490,9
988039,9
988409,9
989268,9
989575,9
990136,9
991063,9
991265,9
991353,9
991969,9
992717,9
993850,9
996337,9
997012,9
998129,9
998366,9
999058,9
999275,9
1001354,9
1001812,9
1002151,9
1002728,9
1003182,9
1003863,9
1003954,9
1005472,9
1007215,9
1008804,9
1009064,9
1010650,9
1010829,9
1010913,9
1011220,9
1011348,9
1012067,9
1012637,9
1012666,9
1012826,9
1013296,9
1015503,9
1016029,9
1016855,9
1019426,9
1020664,9
1021111,9
1022046,9
1023296,9
1023436,9
1025113,9
1025522,9
1025954,9
1026161,9
1028703,9
1029446,9
1029987,9
1030129,9
1030185,9
1031300,9
1031590,9
1035054,9
1037709,9
1037832,9
1038854,9
1039040,9
1039402,9
1041636,9
1041964,9
1042038,9
1042318,9
1043521,9
1043527,9
1044459,9
1045085,9
1045117,9
1045612,9
1046003,9
1046378,9
1048240,9
1048826,9
1049305,9
1051998,9
1052999,9
1053153,9
1053193,9
1055038,9
1056552,9
1057731,9
1057734,9
1059043,9
1059170,9
1059841,9
1060145,9
1061042,9
1061107,9
1061115,9
1061891,9
1061897,9
1063094,9
1064207,9
1065139,9
1066009,9
1067876,9
1068085,9
1068462,9
1069064,9
1070379,9
1071896,9
1072268,9
1072489,9
1073696,9
1075200,9
1075233,9
1076316,9
1076965,9
1080388,9
1080432,9
1081488,9
1081899,9
1082611,9
1084846,9
1089780,9
1093228,9
1094055,9
1094057,9
1094149,9
1095574,9
1096573,9
1098261,9
1098825,9
1103374,9
1103551,9
1103824,9
1104152,9
1104800,9
1104859,9
1105334,9
1105597,9
1105853,9
1106081,9
1106294,9
1107880,9
1108305,9
1109432,9
1110310,9
1110319,9
1111230,9
1111245,9
1113399,9
1115648,9
1116502,9
1116520,9
1119625,9
1121693,9
1122249,9
1125425,9
1125963,9
1126379,9
1126404,9
1126572,9
1127576,9
1127846,9
1127852,9
1130936,9
1131335,9
1132312,9
1132346,9
1134397,9
1134902,9
1135326,9
1135472,9
1136643,9
1138353,9
1141554,9
1142075,9
1143603,9
1144222,9
1144364,9
1147851,9
1147994,9
1149002,9
1150078,9
1154700,9
1156630,9
1157638,9
1158033,9
1163320,9
1167814,9
1168758,9
1172175,9
1172273,9
1174488,9
1176904,9
1177137,9
1178215,9
1178349,9
1180422,9
1181286,9
1183275,9
1183568,9
1183814,9
1186448,9
1187742,9
1188462,9
1190768,9
1190801,9
1194903,9
1196627,9
1196703,9
1197261,9
1199408,9
1199448,9
1201222,9
1201833,9
1202713,9
1203013,9
1203442,9
1204625,9
1207729,9
1210789,9
1212050,9
1212623,9
1213212,9
1214360,9
1214397,9
1215776,9
1218953,9
1221192,9
1223259,9
1223582,9
1224492,9
1226118,9
1226662,9
1226952,9
1227757,9
1229014,9
1230969,9
1231151,9
1233415,9
1234377,9
1239061,9
1240817,9
1240953,9
1241365,9
1244620,9
1250112,9
1250809,9
1250949,9
1251030,9
1252519,9
1253065,9
1255255,9
1256966,9
1263404,9
1266082,9
1269568,9
1269680,9
1271547,9
1272251,9
1273280,9
1276353,9
1276667,9
1276869,9
1276999,9
1277217,9
1277630,9
1282799,9
1282898,9
1283199,9
1284150,9
1286064,9
1286119,9
1286543,9
1287872,9
1288657,9
1289510,9
1291538,9
1291827,9
1292897,9
1293158,9
1296378,9
1296671,9
1298220,9
1298757,9
1299829,9
1305723,9
1305837,9
1306218,9
1306237,9
1307151,9
1310129,9
1311743,9
1313522,9
1313831,9
1314512,9
1315740,9
1317384,9
1319029,9
1321202,9
1321742,9
1322908,9
1324203,9
1325183,9
1326830,9
1327939,9
1330059,9
1330928,9
1331000,9
1332439,9
1333964,9
1335980,9
1337710,9
1344276,9
1347775,9
1348076,9
1349661,9
1352561,9
1352981,9
1353463,9
1354974,9
1358460,9
1358563,9
1363148,9
1366126,9
1368251,9
1370834,9
1371336,9
1371567,9
1372273,9
1375310,9
1381464,9
1381851,9
1382961,9
1386088,9
1386329,9
1386447,9
1387470,9
1387961,9
1389330,9
1389437,9
1390414,9
1391952,9
1394371,9
1395734,9
1397986,9
1398642,9
1398863,9
1399075,9
1401968,9
1409945,9
1410159,9
1411440,9
1413263,9
1414552,9
1419466,9
1420781,9
1420789,9
1424583,9
1428612,9
1431163,9
1432305,9
1435480,9
1437868,9
1440911,9
1444233,9
1444442,9
1447480,9
1451370,9
1452914,9
1454773,9
1455376,9
1464442,9
1467006,9
1469350,9
1470049,9
1470244,9
1471562,9
1472738,9
1479961,9
1484932,9
1485921,9
1488115,9
1490225,9
1490911,9
1490986,9
1493028,9
1494260,9
1495298,9
1497628,9
1499704,9
1502152,9
1503469,9
1503981,9
1506119,9
1507561,9
1507924,9
1515443,9
1517509,9
1520513,9
1521061,9
1521214,9
1524739,9
1525898,9
1529975,9
1531177,9
1532894,9
1537087,9
1538070,9
1544391,9
1544572,9
1549889,9
1563379,9
1565356,9
1574239,9
1574709,9
1576323,9
1578667,9
1581247,9
1582753,9
1584522,9
1586190,9
1587136,9
1587769,9
1589612,9
1593708,9
1596870,9
1606632,9
1609342,9
1610857,9
1611762,9
1612671,9
1616332,9
1616396,9
1618320,9
1618639,9
1626762,9
1634531,9
1644755,9
1649649,9
1650756,9
1651695,9
1651871,9
1660342,9
1661839,9
1662616,9
1664724,9
1667855,9
1673706,9
1674006,9
1678089,9
1684193,9
1685043,9
1687446,9
1693040,9
1694073,9
1707947,9
1712784,9
1732813,9
1733929,9
1734795,9
1739452,9
1740047,9
1740266,9
1746765,9
1749898,9
1763623,9
1764782,9
1770168,9
1771406,9
1776590,9
1790449,9
1800687,9
1802627,9
1813415,9
1831457,9
1840863,9
1861614,9
1936896,9
1941339,9
2005148,9
287,8
348,8
1315,8
1743,8
1774,8
2903,8
3055,8
3097,8
3597,8
3603,8
4480,8
4652,8
4690,8
6041,8
6133,8
6209,8
6462,8
7565,8
7645,8
7737,8
7797,8
8135,8
9127,8
9643,8
9750,8
9786,8
10335,8
10397,8
10610,8
10784,8
11184,8
11302,8
11307,8
11529,8
11548,8
11571,8
11607,8
11624,8
11735,8
12141,8
12402,8
13623,8
14012,8
14054,8
14293,8
15006,8
15378,8
15393,8
15609,8
15638,8
15844,8
15976,8
16069,8
16074,8
16254,8
16375,8
16855,8
17246,8
17315,8
17554,8
17769,8
17995,8
18216,8
18741,8
18818,8
19185,8
19225,8
19654,8
20276,8
20318,8
20644,8
20731,8
21022,8
21920,8
22195,8
22352,8
22554,8
22678,8
22723,8
23185,8
23490,8
23573,8
23974,8
24170,8
24179,8
24192,8
25233,8
25318,8
25503,8
25620,8
26342,8
26473,8
26776,8
27036,8
27083,8
27997,8
28002,8
29034,8
30134,8
30390,8
30694,8
31573,8
31779,8
32123,8
32185,8
32323,8
32445,8
32932,8
33483,8
33744,8
33763,8
34110,8
34257,8
34681,8
35048,8
35388,8
36098,8
36404,8
36649,8
37136,8
37268,8
37635,8
38011,8
38042,8
38968,8
39263,8
40523,8
40744,8
40844,8
41101,8
43085,8
43309,8
43407,8
43467,8
43687,8
43711,8
44157,8
44469,8
44605,8
45196,8
45288,8
46325,8
46371,8
46598,8
47823,8
48017,8
48858,8
48985,8
48990,8
49020,8
49942,8
50216,8
50553,8
51149,8
51748,8
51976,8
52007,8
52682,8
53140,8
53570,8
54234,8
55005,8
55936,8
56350,8
56457,8
57086,8
57238,8
57253,8
57494,8
58185,8
58234,8
58660,8
59218,8
59253,8
59301,8
59349,8
59374,8
59478,8
59545,8
59666,8
60658,8
60781,8
60933,8
61838,8
62570,8
63157,8
63989,8
64321,8
64580,8
65072,8
65184,8
65240,8
66019,8
66044,8
66216,8
66226,8
66236,8
66286,8
66493,8
66761,8
66800,8
66852,8
67196,8
67696,8
67801,8
68215,8
69403,8
69804,8
69988,8
71251,8
71322,8
71372,8
71472,8
71497,8
71833,8
72121,8
72428,8
72429,8
73049,8
73236,8
74473,8
74971,8
75240,8
75677,8
76096,8
77076,8
77101,8
77635,8
77752,8
77831,8
77941,8
77978,8
78214,8
78295,8
78375,8
78535,8
78793,8
78973,8
78985,8
79051,8
79519,8
79594,8
79799,8
80553,8
81379,8
82893,8
83037,8
83194,8
83302,8
83432,8
83596,8
84142,8
84326,8
84649,8
85411,8
85585,8
85913,8
86003,8
86007,8
86283,8
86693,8
86997,8
87902,8
87965,8
88034,8
88074,8
88990,8
89087,8
89864,8
90283,8
90319,8
90357,8
91529,8
92107,8
92262,8
93036,8
93091,8
93107,8
93485,8
93969,8
94015,8
94234,8
94710,8
94733,8
94854,8
95542,8
95836,8
96172,8
97152,8
97680,8
97706,8
97980,8
98199,8
98853,8
99267,8
100190,8
100545,8
100562,8
100588,8
100987,8
101487,8
101837,8
101872,8
102319,8
102403,8
102714,8
102841,8
102851,8
103466,8
103537,8
103901,8
104516,8
104650,8
104831,8
105142,8
105193,8
105267,8
105440,8
105449,8
106016,8
106327,8
106533,8
106690,8
106997,8
107777,8
107870,8
107895,8
108383,8
108470,8
109155,8
109703,8
110592,8
111193,8
111750,8
112423,8
112426,8
112703,8
112932,8
112959,8
113040,8
114069,8
114165,8
114857,8
114918,8
114980,8
115125,8
115553,8
115741,8
115764,8
115900,8
116053,8
116440,8
116900,8
116928,8
117492,8
117760,8
117933,8
118037,8
118405,8
118419,8
118615,8
119002,8
120022,8
120999,8
121575,8
121684,8
121835,8
122114,8
122283,8
122305,8
122853,8
124456,8
124820,8
124977,8
126164,8
126212,8
126801,8
127143,8
127230,8
127725,8
128059,8
128523,8
129359,8
129608,8
129797,8
130022,8
132538,8
132601,8
132655,8
133089,8
133324,8
133503,8
133671,8
135952,8
136042,8
136206,8
136434,8
136803,8
136991,8
137129,8
137494,8
138231,8
138706,8
139475,8
139538,8
139743,8
140023,8
140325,8
140391,8
140739,8
141070,8
142240,8
142567,8
142729,8
142756,8
142811,8
144034,8
144383,8
145335,8
146035,8
146132,8
146271,8
146387,8
147219,8
148274,8
148421,8
148782,8
150088,8
150267,8
151501,8
152631,8
152889,8
153016,8
153993,8
154000,8
154593,8
154768,8
156125,8
157382,8
157571,8
158308,8
158729,8
159452,8
159775,8
161027,8
161115,8
161180,8
161338,8
162526,8
162984,8
163623,8
164511,8
164618,8
164702,8
164822,8
165439,8
165646,8
165854,8
166202,8
167234,8
167263,8
167677,8
167896,8
168244,8
168451,8
168664,8
169406,8
170141,8
170170,8
170553,8
170685,8
170808,8
172321,8
172440,8
172487,8
173334,8
175008,8
175013,8
176851,8
177110,8
177644,8
177810,8
178106,8
178520,8
179097,8
179110,8
179710,8
179955,8
180479,8
180750,8
180775,8
181869,8
183454,8
185350,8
185442,8
186192,8
187062,8
187213,8
188222,8
188991,8
190079,8
190101,8
190314,8
191955,8
193122,8
193403,8
193672,8
194591,8
194956,8
195116,8
196989,8
198052,8
199847,8
200207,8
200562,8
200732,8
200921,8
201474,8
201904,8
203344,8
203765,8
204970,8
205315,8
206601,8
206710,8
207343,8
207499,8
208260,8
208600,8
209026,8
209733,8
210760,8
210930,8
211020,8
212546,8
212688,8
212738,8
212945,8
214576,8
214610,8
215018,8
215162,8
216166,8
216196,8
216893,8
216988,8
217101,8
217307,8
217694,8
218145,8
218274,8
218331,8
218813,8
218946,8
219314,8
219385,8
219547,8
220733,8
221507,8
222585,8
223367,8
223745,8
223801,8
224125,8
224200,8
224539,8
224634,8
224661,8
224807,8
225422,8
226152,8
226282,8
227221,8
227591,8
227999,8
228041,8
228533,8
228678,8
229273,8
229430,8
229536,8
229551,8
229887,8
231490,8
232168,8
232210,8
232919,8
233011,8
233199,8
233428,8
234393,8
234999,8
236072,8
236222,8
236268,8
236619,8
237236,8
237243,8
237755,8
238322,8
239135,8
239600,8
239820,8
242016,8
242382,8
242807,8
243027,8
243635,8
244371,8
244426,8
244567,8
244802,8
246376,8
246798,8
247083,8
247744,8
247780,8
247783,8
247898,8
248025,8
249085,8
249388,8
251203,8
251294,8
251401,8
253093,8
253392,8
253581,8
253743,8
253745,8
253770,8
253825,8
253840,8
254437,8
254515,8
254607,8
254771,8
255701,8
256077,8
257188,8
257447,8
257862,8
258440,8
258723,8
259097,8
259119,8
259481,8
259482,8
259493,8
261042,8
261217,8
262285,8
264176,8
265259,8
266179,8
266189,8
266323,8
